customer_tweet_id,customer_text,agent_tweet_id,agent_reply,created_at
1152590,Return window closed on 23/10/2017 but see this,1152589,"I understand your concern, I’d like to help you; please fill this form: and I’ll contact you soon. ^SU",Tue Oct 24 16:19:23 +0000 2017
77517,Yes issues has resolved after long time &amp; we got the refund amount after hard struggle,2983652,"Sorry for the trouble you had to go through khan, I've noted your comments and have forwarded your feedback internally. ^SP",Thu Nov 30 05:53:45 +0000 2017
386191,"He said I could return the item in the box of the new one, but when he tried to put through an exchange it wouldn't allow him to exchange it",386192,"Not all items are eligible for an exchange, Vicki. My apologies! Did we provide any other options for you? ^KN",Mon Oct 09 13:38:49 +0000 2017
2515845,See photo,2515846,What delivery date was advised when you placed the order? You would've been emailed when you placed the order. ^PK,Thu Nov 16 12:37:26 +0000 2017
1326313,I assume Royal Mail,1326314,Deliveries can be made as late as 21:00. Keep us posted! ^BG,Fri Oct 27 12:02:10 +0000 2017
2930632,I just want my money back,2930633,"For already paid orders the amount will be transferred back to your account with in 2 to 4 business days. For more info on refund timelines, please check the link here: Appreciate your patience in this concern. ^HR",Wed Nov 29 07:43:22 +0000 2017
907486,USPS and Amazon fulfillment. Can't tell for another because it doesn't show order info,907488,We'd like to try to prevent more bad experiences! Please reach out for further assistance here: ^CN,Sun Oct 22 17:08:28 +0000 2017
1217463,still waiting for your revert on this matter,1217464,"You must have received a correspondence to your registered email address, request you to check the same. ^SH",Thu Oct 26 08:04:49 +0000 2017
99959,It was suppose to be delivered yesterday and the amazon rep told me they will try again today. Now they are telling me they don't know when? Why have Prime then?,99960,"I'd like to have a specialist take a look into this for you. When you have the chance, kindly leave us some detailed information here: ^TH",Thu Nov 30 19:12:04 +0000 2017
1565940,I don't want a repeat of what happened last time - 2 'attempted' deliveries when we were in. Then on the 3rd attempt the items were 'damaged,1574964,I understand. Were you advised to place a new order for the items? ^DC,Sat Nov 04 14:47:39 +0000 2017
2538938,Tried this and now got this email - how is my account non existent I ordered from you on Saturday,2538940,Have you tried logging in on with your details? ^CN,Thu Nov 16 10:18:34 +0000 2017
2855216,"Yeah, I got it, eventually. Very late. But when I called to find out where the hell it was coz it was meant to be here by 8 the 2 advisors I had spoke to did not answer me at all. And just offered my 5 dollars even though I told him I'm a uk customer",2855217,"When you contacted, did you use the contact link provided by ^LR? That link would take you to the UK contact centre. ^SG",Mon Nov 27 22:46:39 +0000 2017
1201931,"sir same model is with 3 year warranty, and that you and your vendor cant change it. then how i got 1 year warranty for the same",1201929,I understand your concern Deepak. Kindly contact the manufacturer for further assistance. ^GD,Wed Oct 25 12:48:55 +0000 2017
273635,Y’all already asked this question,273637,"Hi, I am sorry to hear you were not updated on this order. Have you been emailed with a new delivery date for the item ?^CR",Fri Oct 06 04:55:03 +0000 2017
1731214,What is the point in paying for Amazon Prime if you don’t get the service that is promised?,1731217,"Hi Amber, what happened? ^AT",Tue Nov 07 12:02:41 +0000 2017
2526179,"Also, all of Twitter, please now enjoy knowing that I killed off the motor in my vibe and went shopping for a new one. #SexPositivity #PracticeWhatYouPreach",2526180,"I can definitely understand your frustration. There are only two sellers that support the Prime membership out of the list of 11 sellers that carry this item, which is located on the right of the product detail page. Both of them are back ordered at this time. ^SY",Thu Nov 16 04:29:37 +0000 2017
162052,"It's saying dispatched, but it said that on Wednesday ( original delivery date) then we were told b4 12 yesterday and same today. Nothing",162054,"I understand your concern. At your convenience, give us a shout here: We'd be happy to assist with your order in real-time. ^SK",Fri Nov 24 19:57:44 +0000 2017
145852,I HAVE BLOODY FILLED THIS OUT 5 TIMES ALREADY AND NO ONE HAS REPLIED!!!,145853,I can verify that we have received your information and we will be reaching out to you. ^KJ,Fri Nov 24 15:53:11 +0000 2017
2316903,"Issue resolved. Thanks for ur response. Your response is quicker, faster and better than ur customer care.",2316905,"Thank you for the appreciation, Vishnuvardhan. Do let us know if you need any further assistance. ^SY",Mon Nov 13 06:57:23 +0000 2017
2276811,"Deeply disappointed with return process of ;if possible please mail return label on my mail Id, I m not getting any return labels on return page",2276812,Apologies for the trouble. Please share your details here: and we'll help you further. KH,Sun Nov 12 11:59:15 +0000 2017
665521,"All it says is despatched 2 Nov, it’s on the way, arriving tomorrow",665520,Did you receive any emails about the order? ^AT,Fri Nov 03 08:17:48 +0000 2017
1379536,Where is a number I can call??,1379538,Please provide your phone number here: and select the 'Call me now' option to connect with us. ^SJ,Sat Oct 28 18:42:38 +0000 2017
2434975,"Yes i do, and i am not at all happy the driver was 2 mins away from the house and then was re-routed",2434971,Deliveries occur until 21:00. What's the current status on the order: ^CO,Sun Nov 19 19:51:24 +0000 2017
602293,"I'm not certain, so I don't want to blame anyone! But one of the issues definitely wasn't down to the carrier anyway; one package was supposed to contain two items, but only one was there. My account says I've received the entire order, but I haven't. :-/",602295,"I can certainly understand where you're coming from, and I can see the raise for concern! We'd like to go over available options with you at your nearest convenience. Would you please reach out to us here: ^GM",Sun Dec 03 22:06:33 +0000 2017
2615083,No I haven't received an email as of yet,2615085,"Hi, Bob! Was Release Day Delivery an option for this order, and did you select it on checkout? For future reference, here are the terms for Release Day Delivery: ^SP",Fri Nov 17 14:15:09 +0000 2017
2979654,Yes it was to arrive today and you do NOT promise 2 day delivery if you cannot promise that. It's NOT even December YET! If not here tomorrow I will be contacting you again. Very disappointed! Hire PEOPLE not Robots please,2979656,"I'm so sorry for the trouble you've had with your orders not arriving on time, Lynnie. Have you noticed a trend with a specific carrier or are they different carriers each time? You can find that here: We're here to help! ^HS",Thu Nov 30 04:53:42 +0000 2017
1808347,see if they could help but she did not understand at all what i was asking and didn’t cancel the replacement request,1808350,We appreciate the info. Are you able to cancel the replacement when you go here: ^GG,Wed Oct 18 03:01:04 +0000 2017
2367273,No I don't. But that doesn't change the point they left it in a bin...that is not normal!!,2367272,Let us look into this during real time communication by voice or chat. You can choose either option from here: ^CH,Sun Nov 26 17:19:15 +0000 2017
2139748,So a week to ship and two days to deliver... that’s ridiculous and deceiving. Guess I’ll cancel my whole order. Smh 🤦🏽‍♂️,2139749,"Yikes! I'm very sorry for the frustration, Jennifer! Have we missed the estimated delivery date provided at checkout? ^HM",Wed Nov 08 22:57:00 +0000 2017
2171133,"thanks for the fast reply. I appreciate it. yeah I got an email saying no eta yet, thats why I'm asking. I know you guys are fast anyways, its the first time the release happened but the item is not available, at least in germany",2171135,Unfortunately we have no access to your customer account. Would you please contact my colleagues from the customer service: The fastest way at the moment is by phone or by chat. Thanks! ^BL,Fri Nov 17 21:36:41 +0000 2017
319824,Amazon sold me a jiofi device and NOTHING was mentioned that you wont get any offers from jio and now I m left cheated!! Please help!!,319826,Kindly confirm if any promotion offer was mentioned on our website for this product? ^SG,Sat Oct 07 12:03:46 +0000 2017
477663,Ordered a phone 7 days ago. Only found out today it won't arrive today. Been calling for 3 days and heard 3 different reasons. Also promised a delivery today from a CS rep called Lou. Very disappointed and angry.,477661,"Thanks for that information. When you spoke with us, what did we advise as the reason for the delay? ^RB",Fri Dec 01 12:09:59 +0000 2017
1104427,When are you introducing family plans? 😂,1104429,We have Amazon Family benefits for all the prime members &amp; they just multiply with time. ^MJ,Sun Oct 15 08:21:48 +0000 2017
707909,"I did, I went to my local post office and they said it was not their department and referred me to a phone #, which nobody answered...",707908,"That isn't ideal! Please, reach us directly so that we may leave carrier feedback on your behalf: ^JE",Tue Oct 10 20:00:34 +0000 2017
1046089,all the details are shared with u n still u r not able to locate the order? wow is it the multinational company?,1046090,Please communicate by replying to the email you've received as we cannot access your account from social media. ^NR,Mon Oct 23 19:20:51 +0000 2017
210346,How can an item that I pre-ordered in advance be OUT OF STOCK for me now upon shipment date?,210345,What's the expected delivery date of the item? Find it here: ^ZW,Wed Oct 04 18:24:12 +0000 2017
2236365,Yes it still says dispatching soon. Arriving before 8pm but that's not happening is it?,2236364,We can take a closer look at the details if you would like to contact us. Just click the link here and follow the prompts: ^EM,Fri Nov 10 18:40:04 +0000 2017
886153,I’m not sure if it’s damaged. Need to contact manufacturer to see. What I do know is your shipping to my new home SUCKS.,886155,"Are you noticing this trend with a certain carrier, or multiple carriers? You can check for this here: ^DW",Sat Oct 21 21:22:58 +0000 2017
2970524,I checked the porch and the neighbours. If an attempt was made shouldn't there have been a note left behind?,2970526,I understand your frustration and I hope this didn't cause much of an inconvenience for you. Have you reviewed the steps listed here: ^QJ,Thu Nov 30 00:58:36 +0000 2017
990990,"You need to be honest with shipping date. If it says my items will be shipped on October 19, then it should be. Otherwise please change the shipping date.",990992,What was the delivery date provided during checkout and in the order confirmation e-mail here: ^LB,Sun Oct 22 13:25:09 +0000 2017
1430089,"Hi, me again, just checked the status of this return, it states return started get label and instructions. I cancelled this before product",1430090,Thanks for reaching out. Our team is looking into this situation and available options. They will be contacting you soon. ^TH,Thu Nov 09 11:15:40 +0000 2017
351168,The cashback has not been credited and its more than 4 months and Amazon tell no account exist and if it doesn't then how i have order no,351170,"Have you contacted us from the account that was used to place the order? If not, please do so. ^HA",Sun Oct 08 11:18:43 +0000 2017
237761,I am hearing the same thing from such a long time. Don't you think so that you are harrassing your customer? What's a reason of taking tym?,237762,"Sorry about the stretch. We're working on the issue, Sakshi. We'll reach out to you with an update at the earliest. ^SA",Mon Oct 09 10:32:18 +0000 2017
227707,I've got the order cancelled th' ur Social Media Escalation Team &amp; product was picked by courier agent. So kindly get my refund back on asap,227708,"Sure, Ramandeep. We will make sure to get your issue resolved at the earliest. ^GU",Thu Oct 05 12:30:51 +0000 2017
725236,Already given you all the details...,725237,"Thank you for confirming. If you have shared your details, our team will get back to you soon. ^AG",Wed Oct 11 05:50:13 +0000 2017
2669286,"I'm going to contact Amazon again. I feel bad to complain, I just think it should be addressed. Carrier is UPS. The delivery date is way off from the 2 day guarantee.",2669284,"My apologies. You're right, contacting us direct is the best option. ^DC",Sun Nov 19 10:59:08 +0000 2017
985105,In 10 days order is not prepared so how I believe my order dispatched on given estimated time,985107,We'll do our best to ensure that the order is home in the correct time. Do keep us posted.^CB,Sat Oct 14 11:30:15 +0000 2017
2260818,To say the least. 2 days late and still no package in sight. Good thing I pay for #AmazonPrime.,2260817,"We'd like to try to help with this, Scott! Please reach out to us here: ^CN",Sat Nov 11 01:31:19 +0000 2017
930151,"As I mentioned, none of them have record of these purchases so they couldn’t have contacted you.",930152,"What options were made available to you when you spoke to us on the phone? Did we provide any insight towards a solution, or set a follow up call with you? ^NC",Mon Nov 20 21:05:45 +0000 2017
319993,"I have done the suggested steps on the Amazon Page itself .. Left the Feedback, what else is required?",319994,"Have you contacted our support team for the issue you're facing? If not, please do so from the link provided earlier. ^HA",Sat Oct 07 12:20:05 +0000 2017
179362,Hi today is 9th Oct. Do u have anything now about my product? Now i can't wait anymore now. Enough for everything. Revet me with positive r,179389,We've sent a correspondence to your registered email ID. Please refer and revert to the same for further assistance. ^RS,Mon Oct 09 03:38:26 +0000 2017
2764458,they told me that because I could be notified when the item was available that I would still be able to get the signed one but I am not and the unsigned isn't out until after Christmas.why is there not a protocol in place 2 prevent loss of a limited edition preorder?,2764457,"Hi Sara, sorry to hear about the negative experience you had recently. We do everything we can to ensure that our orders are fulfilled and I apologize you were let down on this occasion. Thank you for taking the time to provide feedback. ^TI",Tue Nov 21 08:32:30 +0000 2017
1125114,I just called the call centre help number and spoke to man named John. He spoke as if this was normal behaviour as delivery man under pressure. I'm really not pleased! The parcel wasn't even mine. Didn't know it was coming 👀,1125116,We'd love the opportunity to make this right! Please follow the link previously provided so we can get this delivery forwarded to the appropriate department. ^SH,Sat Nov 25 11:51:14 +0000 2017
2447102,"Thanks! I've sent an email that will hopefully get the stuff cleared up. I'm thinking it may be with the purchases trying to be charged but my spending limit it low so it might be declined and then just recharged or something. No worries, though, hope it's simple haha!",2447099,Keep us posted! We want to know this was resolved! ^EA,Wed Nov 15 04:06:48 +0000 2017
2318683,"Hi - it's this one just the standard stick with a normal remote, purchased this time last year x",2318684,Hi Gemma. Thanks for confirming that. If you get in touch: we'll be happy to look into this with you. ^DC,Mon Nov 13 11:46:43 +0000 2017
31827,Obviously not or I wouldn’t still be complaining. I continue to be asked for documentation that doesn’t exist.,31829,We'd like to have a specialist on our team look into this with you. Please click here: so we can help^NM,Wed Nov 01 12:39:19 +0000 2017
1085131,I can provide you with my Amazon account email id. Would that help? It's been a couple of days that I replied to 's email,1085132,Please don't post account details as this is a public forum. Have you checked your spam folder for an email from us? ^CN,Tue Oct 24 00:29:13 +0000 2017
193070,need an urgent solution on my concern I will post until that time I not get the solution how can u do this with your regular shopper,193067,We don't have access to your Amazon order info via Twitter. Please share your (1/2)^SQ,Wed Oct 04 20:17:43 +0000 2017
1176223,. I need to return something.,1176224,We are happy to help. You can learn more on how to do a return here: ^LM,Sat Nov 04 01:52:39 +0000 2017
722921,Thank you for bringing and me so close together.Job done to great satisfaction.,722922,We appreciate your kind words. Thanks for keeping us posted. ^CB,Tue Oct 17 12:16:53 +0000 2017
871097,Care to point out where please??,871095,"Was the purchase made from If so, use this link instead: ^JS",Fri Oct 20 20:16:15 +0000 2017
888343,And your reply is not at all appreciated. Either provide a resolution or compensate it. I don't want any appologies from anyone of you. Each one is saying different things.,888346,We'd like to have this checked. Please fill in your details here: we'll look into it and reach out to you. ^MO,Sat Nov 25 18:08:38 +0000 2017
897563,That's helpful but I paid for the same day shipping and the item isn't here.. So idk why I paid extra,897562,We'd like to look into our available option with you. Please reach us here: ^AG,Sat Oct 21 03:05:18 +0000 2017
2305305,It was delivered to the wrong location for the second time. I had spoken with Customer Service so hopefully it’ll all work out this time.,2305304,Awesome! Keep us updated on its delivery! ^MH,Sun Nov 12 21:06:37 +0000 2017
232149,[1/3]ANOTHER FRESH CASE. SAFE-T CLAIM TEAM DENIED CLAIM WITHOUT EVEN CHECKING THE FACTS. WHAT KIND OF HISTORY AND PATTERN YOUR,232145,Sorry for the hassle. Please share your details in the link shared earlier and we'll check this for you Mehul. ^HN,Tue Oct 03 12:03:20 +0000 2017
872301,It doesn't give me a specific date and it keeps changing!,872302,We'd like to look into this with you. Please use this link to reach out directly: ^GL,Fri Oct 13 18:11:57 +0000 2017
2171450,It tells me that my orders are confirmed but when I check the site it shows them as cancelled and my card isn't charged either,2171449,"I'm so sorry for the troubles with your orders, Corey! We'd like to help out any way we can, but don't have access to account information here on Twitter. If you could reach us by Phone or Chat: we would be happy to look into this for you! ^FR",Fri Nov 17 21:10:54 +0000 2017
2275955,"So I tried again with ‘Alexa, what’s my flash briefings’ (last time I had asked for news) and got good ol Sanjeev again. Underwhelming",2275953,Please get in touch with our support team here: for further assistance on it. ^RW,Sat Nov 11 07:44:22 +0000 2017
2226796,"Are you serious The link is just about account issues that’s all, when did I say I can’t access my account. Your the help department 😫😫😫",2226797,"Hi, apologies for the incorrect link. Can you please confirm if these returned to sender issues are with the same carrier ? ^TI",Fri Nov 17 12:30:35 +0000 2017
1763223,That was in my claim. It was rejected,1763224,"Oh, I see! Thanks for clarifying that! Have you been able to appeal the claim here: . Keep us posted! ^FR",Tue Nov 07 21:55:39 +0000 2017
1959466,For phone too?,1959468,"Sorry, this would be for a Kindle device but you can restart the phone. Are you getting an error message when trying to download the book? ^JJ",Sun Nov 26 10:38:51 +0000 2017
2602199,Yes and just keep getting told it's in transit and sorry for the delay,2602201,If this keep happening with one carrier in particular I would advise contacting us back: so we can have this raised with them. What is the latest tracking you have there? ^MA,Fri Nov 17 08:40:51 +0000 2017
2573787,is saying they attempted a delivery yesterday but they never did bc someone was home and no info notice was left. I need my pkg redelivered ASAP today.,2573784,"In my experience, packages are usually delivered within 24 hours of the attempted delivery scan. If you need further assistance, please let us know. ^LM",Thu Nov 16 20:29:24 +0000 2017
345858,"While selecting multiple brands u need 2 check one chexkbox, wait for the list to modify and then check next chexkbox and so on. Its painful",345860,Sorry for the trouble. I'll share this as a feedback to the concerned team internally to work on improvements. ^KA,Sun Oct 08 03:29:00 +0000 2017
1302792,Don't u have any timelines. Is this the way works ?This way you will take 6 months to resolve with same copy paste replies u give me,1302793,"Sorry, this is taking longer than expected. As mentioned earlier, we'll reach out to you as soon as we have an update. ^PS",Fri Oct 27 03:21:50 +0000 2017
371103,It said it was attempted to be delivered to my house but 'the business was closed' no clue what it means by that?,371104,"I see, thanks for the update. Have you had a chance to report this to the carrier? What options were discussed? ^GM",Tue Oct 10 01:57:30 +0000 2017
529015,Yeah elgato changed it to the 12th not sure their reason. I hope it comes before Christmas as I’m a prime member,529016,I'm sorry your delivery date was changed! I know that can be frustrating. Please keep us updated on this delivery and let us know if it's not received by the 12th. ^TH,Sat Dec 02 11:36:40 +0000 2017
419831,And u think I did not try this. There is no way to proceed further in this link. I need an exec to call me. I can DM my number if required.,419833,You may request an immediate call from us using the link shared. Do you see any error while accessing the link? ^HK,Tue Oct 10 06:21:04 +0000 2017
2283869,The advice was to call Amazon.,2283871,We'd still like to assist. What options or insight were we able to provide when you spoke with us? ^SJ,Sun Nov 12 02:23:16 +0000 2017
65791,Have filled it again. Please check.,65790,If you've shared your details we'll get back to you with an update. ^MN,Wed Nov 29 12:21:27 +0000 2017
2571859,Thanks guys Received the invitation today morning. Order placed.... excited!!,2571860,That's great. Enjoy the new member of the family. Thank you for keeping us posted. ^SB,Fri Nov 17 10:11:15 +0000 2017
2530475,thanks all done,2530476,You're welcome. Thanks for letting us know. ^EM,Mon Oct 30 11:58:01 +0000 2017
2321076,u guys r really pissing me off and making me say those fu@#ing words.....why don't u check it up urself u @%@%@,2321077,"Apologies for this situation. We have received your details, you should hear an update from us soon. Keep an eye on your mailbox. ^MP",Mon Nov 13 15:03:09 +0000 2017
2600828,On the app but I’m in UK,2600830,You should have the option to review the item you have purchased from the seller. Take a look at this link: ^CR,Fri Nov 17 07:40:36 +0000 2017
49151,"No, I spoke to I've of your advisors (in picture) and I was expecting a reply some hours ago and still havent heard anything?",49149,"Hi John, have you double-checked your spam and junk folders? Messages can get caught there sometimes. ^BL",Wed Nov 01 17:00:35 +0000 2017
380690,I'll have to do that later this morning. Absolutely infuriating,380692,"Apologies, if the tracking states that the parcel was undeliverable you will be refunded: ^JJ",Mon Oct 09 09:28:47 +0000 2017
2787730,Oh it gets better. I just checked the sellers feedback and 8 other people state having the same issue with this seller. What does it take for Amazon to shutdown scammers?,2787731,We'd like to help in any way we can. Have you been able to reach out to the seller and let them know what's going on? We have information on doing that here: ^BL,Tue Nov 21 20:03:34 +0000 2017
778956,It was ordered with 1-day delivery due to an urgent situation. This is the 2nd time you fail to delivery the item on time!,778959,Thanks for confirming- Has an updated delivery date been provided to you? Was a reason provided for the change in delivery? ^NV,Thu Oct 12 05:03:03 +0000 2017
1489782,Is it possible to cancel that order and just buy it through steam? Never had this issue before?,1489783,Hello- Have you been able to get in touch via the link ^PK provided? We can check what options we have available for you. ^NV,Fri Nov 03 09:42:43 +0000 2017
323738,Is it possible to adjust the aspect ratio in prime video videos?,323740,Kindly connect with our Prime Video team here: for further information on this. ^PB,Wed Oct 11 13:46:43 +0000 2017
2922546,"It was shipped out on the 27th and hasn't been sent out for delivery yet and it says it will be here within the next 2 hours, which I don't see how is possible if it hasn't even been shipped yet.",2922545,I completely understand your concern! Could you confirm with us the carrier for delivery as shown in your order tracking: ^VB,Wed Nov 29 01:58:23 +0000 2017
538555,Yes! There is 4 items that were to be delivered Nov 30th for this weekend...now all four will not arrive till Dec 1-5,538557,"Thanks for that information, Danielle! Have you received any email updates regarding the delay? -Roger B.",Sat Dec 02 14:55:15 +0000 2017
577708,Now over 2 hours on the phone to support (and counting). Now being told we’re not getting new codes! Poor show…,577777,Have you been provided any other options?^PJ,Sun Dec 03 10:07:31 +0000 2017
2608124,"I sent you a dm of the order #. Thats your purpose to help via twitter, yeah?",2608126,Please don´t share any account information via twitter. Instead reached out to us directly using the link provided earlier. ^LH,Mon Oct 30 22:25:37 +0000 2017
2770659,"I’ve checked and no, it’s coming up with non sterling afterwords.. so I’m guessing American. I’ve changed my card numbers and everything and I’m still getting charged..",2770658,"Hi! If you think it is a charge is American, then it may be on our site. Have you tried contacting customer service? You can contact them by phone here: Let us know if this helps! ^DA",Tue Nov 21 13:05:42 +0000 2017
219520,"Do you have an SLA? its been 3 months and again u will ask me to wait. if you can't solve it, admit it here and I won't followup.",219518,I'm sorry about the delay. Kindly reply to the email you've received from our social media team and we'll revert on the same. ^GK,Thu Oct 05 02:20:55 +0000 2017
9119,"I got it sorted out, after multiple phone calls and failed chat sessions (those were horrible btw)",9121,"Thanks for the update! I'm sorry about the order issues and your inconvenience, but glad that everything has been resolved. ^SE",Wed Nov 01 00:14:51 +0000 2017
440374,Pl innitiate the return,440372,"I understand your concern, Annada. Have you reported this to our support team using the link provided earlier? ^HD",Wed Oct 25 17:32:32 +0000 2017
2883308,"I've ordered several books 📚, however I got the bookmark 🔖 just once. :(",2883307,"I get your query. Although we try to include bookmarks with several book orders, you may not receive it for every book. We're constantly striving to improve our services and we will consider your feedback to provide a better shopping experience. ^BS",Tue Nov 28 10:36:00 +0000 2017
2417627,Now I have only way to fight for justice against you in court.,2417629,We're sorry you feel that way. Could you kindly elaborate on the issue so that we assist you better? ^PB,Sun Oct 29 10:43:28 +0000 2017
1424182,"How many times i need to reply its been hours i have replied your team, didn't even bother to respond.",1424183,"If you've replied to our email, we'll work on it and respond to you. I request you to please wait. ^NR",Thu Nov 02 19:45:47 +0000 2017
2794240,"Yeah, and sometimes the customer chooses 2-day shipping and your asses arbitrarily change that to FIVE DAY shipping",2794242,What was the estimated delivery date given to you for this order? Can you tell me the current status that shows here: and who the carrier is? Keep us posted! ^FR,Tue Nov 21 22:55:45 +0000 2017
1265747,Shall I expect anything in compensation?,1265749,Unfortunately we won't be able to help you with any compensation. Appreciate your understanding. ^OS,Thu Oct 26 12:43:59 +0000 2017
1421945,My order is supposed to be guaranteed delivery today. Its not &amp; delivery boy has his phone switched off. Read earlier tweets! no one to help,1421943,Packages out for delivery are basically delivered by 8 pm. Kindly wait until then and keep us posted in case of delay. ^AB,Thu Nov 02 08:40:35 +0000 2017
2141282,Just checked. No. It's a standard Kindle and the screen you show isn't the screen I'm seeing.,2141283,Hmm... We'd like to look into this with you in real time. Please reach us by phone or chat here: ^BL,Wed Nov 08 23:57:44 +0000 2017
1511963,"oh really??tell me something new!! i want2know who is suppose2be held accountable for this??i want accountability, dont teach me procedures",1511962,Apologies for the ordeal Saksh. Please share your details here: and I'll get back to you. ^HN,Mon Oct 30 18:00:01 +0000 2017
568365,"They are all Amazon's carriers, tracking begins with AMZL. Always have issues with orders when your carrier delivers. Never with UPS, FEDEX or USPS.",568366,My team can make sure this is sent to Amazon Logistics directly. Please send us your details with this secure link: ^EP,Sun Dec 03 03:41:05 +0000 2017
2915882,Would you be satisfied with this purchase .. a laptop that breaks only 5 months after being purchased? and the way I was treated by the customer service ... I also spent over an hour on hold.unacceptable and getting different answers,2915884,"Thank you for the information. Since the laptop is outside the return window the manufacturer's warranty would cover it. Have you spoken with the manufacturer? If so, what insight were they able to provide? ^LJ",Wed Nov 29 01:42:37 +0000 2017
121053,Finally it’s shipping know,121052,Thanks for the update! We'll be here if you need anything else! ^MB,Thu Nov 23 23:31:13 +0000 2017
2986477,Don’t offer next day service if it’s not available! What am I paying for amazon prime for? What a useless service,2986475,What was the delivery date provided during checkout and in your confirmation email? ^MI,Thu Nov 30 07:12:28 +0000 2017
1547576,it just says contact supplier when i do this?,1547578,"Hello, which site have you used to make this purchase ? ? ^CR",Sat Nov 04 08:06:15 +0000 2017
1763139,I don’t want to sit on a phone that’s why i chose this to send pics. Just refund the wax and fabric softener. I gave you the order # already,1763140,"We don't have access to your account via Twitter, so you would need to contact us via the link provided for us to refund you. ^AD",Tue Nov 07 21:22:30 +0000 2017
783386,It's just apologies and nothing more than that. No action whatsoever. Prime customers beware.,783387,We're sorry you feel this way. We're currently working on your issue. We'll be contacting you with an update soon. ^ZH,Sat Oct 28 06:49:48 +0000 2017
1325502,Details send as requested. But don't have 12 hours to give,1325503,Thanks for confirming. We'll reach out to you at the earliest. ^SG,Fri Oct 27 12:22:11 +0000 2017
122011,I have and they didn’t,122012,I'm sorry to hear this JJ. What were you advised when you contacted us about this? ^MI,Fri Nov 24 09:26:24 +0000 2017
2873259,"Done, thanks!",2873261,You're very welcome! Let us know if you have any future questions or concerns! 😊 ^ML,Tue Nov 28 04:21:04 +0000 2017
834437,For the first complain nothing was done. 20 days back. Today I have made the second complain. Waiting for the response from Customer Care.,834439,Kindly share your details here: and we'll have this checked. ^GK,Fri Oct 13 09:36:44 +0000 2017
2547,Yeah I sent you a DM too. Had an email saying when it had been dispatched but nothing since.,2546,We're unable to view any account information via Twitter. What's the current tracking shown here: ^AG,Tue Oct 31 20:19:21 +0000 2017
56937,Is there any way i can get a refund ? Because i really meed this on release .,56935,We'd like to view our options with you in real-time. Please reach out to us by phone here: ^GR,Wed Nov 01 19:40:46 +0000 2017
35920,#AmazonIndia i thought amazon had the best Service. Therefore ordered more than 100 items... But this incident lost my trust,35921,"Apologies for the unpleasant experience, this wasn't intended. We request your patience while we work on it ^BS",Thu Nov 02 10:56:12 +0000 2017
255082,Your chat folks have been very helpful &amp; have issued a refund for the price difference. Appreciated!,255084,That's what we like to hear! I'm glad we could get this resolved. Have a good day! ^WT,Thu Oct 05 20:51:32 +0000 2017
218034,A carrier delay has occurred. Amazon Logistics.,218030,I'd like a member of our Amazon Logistics team to look into this with you. Please add details here: ^ML,Wed Oct 04 23:03:12 +0000 2017
419211,Sounds good. I look forward for the best solution.,419212,We'll be reaching out to you soon with an update. Appreciate your cooperation and understanding. ^MA,Tue Oct 10 18:32:11 +0000 2017
326344,"Shared all details over email. It's over 15 days, no hope getting any refund. Stop fooling people.",326343,We can't access your account over Twitter. Kindly share the same over the secure link we had shared. ^CB,Sat Oct 07 15:52:36 +0000 2017
2448259,"Alright, got it. Thank you",2448258,"Of course! If you need anything else, please let us know! ^AG",Wed Nov 15 02:40:48 +0000 2017
657,"Already handled, just venting. It was a pretty big bummer.",656,Let us know if there’s anything else we can do for you! We're happy to help out any way we can! ^FR,Tue Oct 31 22:18:42 +0000 2017
2388926,It was either the 9th or 10th of November,2388928,"Hi Katie, your bank will need up to 5 to 7 working days to process the refund. You should see it back in your account by then. Please don't hesitate to contact us if you haven't received it. ^PJ",Tue Nov 14 08:44:49 +0000 2017
2610742,Yes. Ordered on the 15th for next day delivery. Hasn’t arrived yet,2610744,My apologies Declan. Is there any updated tracking information showing for the order? ^DC,Fri Nov 17 11:44:15 +0000 2017
2093971,"Have assiduously checked spam, called twice 2 weeks ago now, promise to refer my case to compromised accounts who would get back to me within 24 hours, my time is valuable too",2093973,"Hi, have you been able to fax through the information that is required by the Account Specialist team? ^PJ",Wed Nov 08 10:53:28 +0000 2017
2120734,Thanks for the response! It was an Amazon driver. It was finally plopped down at my front door around 8. Glad it got here :),2120733,"Thank you for letting us know you received your package! Should you need anything else, we are here to help 24 hours a day and 7 days a week! ^NN",Fri Dec 01 03:37:39 +0000 2017
535706,all my Amazon packages have been delivered &amp; 1 SHOULD be by today. Just want to inform you that UPS is messing up everyone.,535705,"We greatly appreciate this kind of feedback, Tony! Please keep us posted on your delivery for today! We want to ensure it arrives to you! ^SD",Sat Dec 02 12:58:00 +0000 2017
1950334,"I even tried changing the address, still the same issue! It would be great if you can help me on this quickly.",1950335,Kindly connect with us here: we'll help you out with this. ^SG,Wed Oct 18 17:17:13 +0000 2017
32308,Which link?when will the pickup happen? I am frustrated talking to support person so finally came here. Would you be able to solve this plz?,32307,Apologies for the delay. Kindly click on the link provided here: and submit your details. ^GD,Wed Nov 01 12:37:21 +0000 2017
